Judul;Penjabaran Anggaran Pendapatan dan Belanja Daerah;;
Daerah;Kota Yogyakarta;;
Tahun;2014;;
Kode Organisasi;1.01.01;;
Nama Organisasi;Dinas Pendidikan ;;
Kolom;4;;
KODE REKENING ;URAIAN ;ANGGARAN ;PENJELASAN
1.01.1.01.01.011.01.5.2.2.02.09 ;Belanja Hadiah/Trophy ;15125000;
1.01.1.01.01.011.01.5.2.2.02.13 ;Belanja Alat Olahraga ;3160000;
1.01.1.01.01.011.01.5.2.2.03 ;Belanja Jasa Kantor ;8745000;
1.01.1.01.01.011.01.5.2.2.03.11 ;Belanja Dekorasi, Dokumentasi, Publikasi ;5745000;
1.01.1.01.01.011.01.5.2.2.03.24 ;Belanja Jasa Event Organizer/OutBond ;3000000;
1.01.1.01.01.011.01.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;4072500;
1.01.1.01.01.011.01.5.2.2.06.01 ;Belanja Cetak ;2510000;
1.01.1.01.01.011.01.5.2.2.06.02 ;Belanja Penggandaan ;1562500;
1.01.1.01.01.011.01.5.2.2.07 ;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;32300000;
1.01.1.01.01.011.01.5.2.2.07.02 ;Belanja Sewa Gedung/Kantor/Tempat ;32300000;
1.01.1.01.01.011.01.5.2.2.08 ;Belanja Sewa Sarana Mobilitas ;2100000;
1.01.1.01.01.011.01.5.2.2.08.01 ;Belanja Sewa Sarana Mobilitas Darat ;2100000;
1.01.1.01.01.011.01.5.2.2.10 ;Belanja Sewa Perlengkapan dan Peralatan Kantor ;10050000;
1.01.1.01.01.011.01.5.2.2.10.01 ;Belanja Sewa Meja Kursi ;1875000;
1.01.1.01.01.011.01.5.2.2.10.05 ;Belanja Sewa Tenda ;1875000;
1.01.1.01.01.011.01.5.2.2.10.08 ;Belanja Sewa Peralatan Olahraga ;3600000;
1.01.1.01.01.011.01.5.2.2.10.09 ;Belanja Sewa Sound System ;1600000;
1.01.1.01.01.011.01.5.2.2.10.12 ;Belanja Sewa Panggung ;800000;
1.01.1.01.01.011.01.5.2.2.10.17 ;Belanja Sewa Peralatan Kesenian/Perlengkapan Pertunjukan Seni ;300000;
1.01.1.01.01.011.01.5.2.2.11 ;Belanja Makanan Dan Minuman ;54565000;
1.01.1.01.01.011.01.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;54565000;
1.01.1.01.01.011.01.5.2.2.14 ;Belanja Pakaian Khusus Dan Hari-hari Tertentu ;59150000;
1.01.1.01.01.011.01.5.2.2.14.03 ;Belanja Pakaian Batik Tradisional ;17000000;
1.01.1.01.01.011.01.5.2.2.14.04 ;Belanja Pakaian Olahraga ;42150000;
1.01.1.01.01.011.01.5.2.2.15 ;Belanja Perjalanan Dinas ;432000000;
1.01.1.01.01.011.01.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;432000000;
1.01.1.01.01.011.01.5.2.2.33 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;100350000;
1.01.1.01.01.011.01.5.2.2.33.01 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;100350000;
1.01.1.01.01.011.01.5.2.2.34 ;Belanja Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ;70500000;
1.01.1.01.01.011.01.5.2.2.34.02 ;Belanja Uang Untuk Diberikan Kepada Masyarakat ;70500000;
1.01.1.01.01.011.02.5.2.1 ;BELANJA PEGAWAI ;77485000;
1.01.1.01.01.011.02.5.2.1.01 ;Honorarium PNS ;77485000;
1.01.1.01.01.011.02.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;77485000;
1.01.1.01.01.011.02.5.2.2 ;BELANJA BARANG DAN JASA ;1336246375;
1.01.1.01.01.011.02.5.2.2.01 ;Belanja Bahan Pakai Habis ;2000000;
1.01.1.01.01.011.02.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;2000000;
1.01.1.01.01.011.02.5.2.2.02 ;Belanja Bahan/Material ;5000000;
1.01.1.01.01.011.02.5.2.2.02.09 ;Belanja Hadiah/Trophy ;5000000;
1.01.1.01.01.011.02.5.2.2.03 ;Belanja Jasa Kantor ;2940000;
1.01.1.01.01.011.02.5.2.2.03.11 ;Belanja Dekorasi, Dokumentasi, Publikasi ;2940000;
1.01.1.01.01.011.02.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;5638375;
1.01.1.01.01.011.02.5.2.2.06.02 ;Belanja Penggandaan ;5638375;
