Judul,Realisasi Anggaran Pendapatan Belanja Daerah,,,,,
Daerah,Kabupaten Sleman,,,,,
Tahun,2015,,,,,
Kode Organisasi,1.06.01,,,,,
Nama Organisasi,Badan Perencanaan Pembangunan Daerah,,,,,
Kolom,7,,,,,
No. Rekening,Uraian,Sebelum,Sesudah,Angka,Prosentase,Keterangan
1.23.1.06.01.00.15.032,Penyusunan buku indeks Gini,67835000.00,67835000.00,0.00,0.00,
1.23.1.06.01.00.15.035,Penyusunan buku ICOR,68522000.00,68522000.00,0.00,0.00,
1.23.1.06.01.00.15.036,Penyusunan Indeks Nilai Tukar Petani,126840475.00,126840475.00,0.00,0.00,
1.24,Kearsipan,91481200.00,99211700.00,7730500.00,845.00,
1.24.1.06.01.00.16,Program Penyelamatan dan Pelestarian Dokumen/Arsip Daerah,91481200.00,99211700.00,7730500.00,845.00,
1.24.1.06.01.00.16.006,Pengelolaan Dokumen SKPD,91481200.00,99211700.00,7730500.00,845.00,
1.25,Komunikasi dan Informatika,163519000.00,151325400.00,-12193600.00,-746.00,
1.25.1.06.01.00.15,"Program Pengembangan Komunikasi, Informasi dan Media Massa",163519000.00,151325400.00,-12193600.00,-746.00,
1.25.1.06.01.00.15.006,Pengkajian dan pengembangan sistem informasi,89769000.00,89769000.00,0.00,0.00,
1.25.1.06.01.00.15.008,Penyusunan Buku Informasi Pembangunan,45309000.00,39091400.00,-6217600.00,-1372.00,
1.25.1.06.01.00.15.009,Pengelolaan Website,28441000.00,22465000.00,-5976000.00,-2101.00,
,Jumlah Belanja,13083830564.00,12625069150.00,-458761414.00,-351.00,
,Surplus/(Defisit),-13083830564.00,-12625069150.00,,,
